;roomType;roomPrice;roomURL;hostType;rating;countReviews;;Kitchen;Smoking allowed;Pool;Laundry room;Dryer;WiFi;Ethernet connection;TV;Pets Allowed;Patio;Crib;Bedroom 2;Baby bath;Unavailable: Lock on bedroom door;Sauna;Refrigerator;Waterfront;View;Long term stays allowed;Breakfast;Bedroom;Lock on bedroom door;High Chair;Lit path to the guest entrance;HDTV;Elevator;Accessible;Security Cameras;Bathroom;Smoke Alarm;EV Charger;Parking;Fire pit;Microwave;Washer;Luggage Dropoff Allowed;Air Conditioning;Hot Tub;Bathtub;Carbon Monoxide Alarm
401;Quarto;390.0;https://www.airbnb.com/rooms/22389115?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234828_4RO%2BWDkrn6XG2sEG&previous_page_section_name=1000&federated_search_id=a6541562-0555-4f50-9387-d35a64697dda;preferido;4.93;14;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
402;Quarto;345.0;https://www.airbnb.com/rooms/839355211173294675?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1694123489&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234828_IVsqKIQFGALFbHPG&previous_page_section_name=1000&federated_search_id=a6541562-0555-4f50-9387-d35a64697dda;superhost;4.50;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
403;Cabana;742.0;https://www.airbnb.com/rooms/913081586433609261?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234828_xzsdldwt80hefntT&previous_page_section_name=1000&federated_search_id=a6541562-0555-4f50-9387-d35a64697dda;superhost;4.92;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
404;Chalé;333.0;https://www.airbnb.com/rooms/625934358695734136?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234828_T0cvUDqceaXhuMOt&previous_page_section_name=1000&federated_search_id=a6541562-0555-4f50-9387-d35a64697dda;preferido;4.88;57;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0
405;Apartamento;456.0;https://www.airbnb.com/rooms/27167060?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234828_R1fyPE8c6qnlAfDE&previous_page_section_name=1000&federated_search_id=a6541562-0555-4f50-9387-d35a64697dda;preferido;4.92;172;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1
406;Quarto;107.0;https://www.airbnb.com/rooms/653614473829663280?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1469672140&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234828_CrOlsGiT%2Bjww%2BmaL&previous_page_section_name=1000&federated_search_id=a6541562-0555-4f50-9387-d35a64697dda;no_class;4.78;90;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1
407;Quarto;106.0;https://www.airbnb.com/rooms/654185824690626539?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1528121036&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234828_HRUc5ycCEeH2BkII&previous_page_section_name=1000&federated_search_id=a6541562-0555-4f50-9387-d35a64697dda;no_class;4.68;100;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1
408;Cabana;501.0;https://www.airbnb.com/rooms/1057548073224298480?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234844_SetZFv8Vx7Yu3aSe&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;superhost;;;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1
409;Quarto;154.0;https://www.airbnb.com/rooms/777029291767238609?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1626165935&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234844_Y9smTGSjSkwU74z0&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;no_class;4.69;26;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
410;Chalé;347.0;https://www.airbnb.com/rooms/1121255712633290953?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234844_jrwlXM46VeamQ%2Bs3&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;no_class;5.0;3;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1
411;Casa;445.0;https://www.airbnb.com/rooms/16613798?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234844_5LLAkFHQw8KPq97i&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;preferido;4.95;313;0;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0
412;Casa;500.0;https://www.airbnb.com/rooms/718910888509079011?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234844_8hkwf5ocxRek6TsU&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;preferido;4.90;52;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
413;Quarto;322.0;https://www.airbnb.com/rooms/29946845?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234844_mgZCNd%2B2hlU%2Bt%2FOc&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;preferido;4.93;138;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
414;Quarto;184.0;https://www.airbnb.com/rooms/44551747?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1356971311&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234844_txCR2odCQTVPzTet&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;no_class;4.82;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415;Apartamento;428.0;https://www.airbnb.com/rooms/53866831?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234844_ZQsmDmaZVNqdMNFJ&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;preferido;4.92;91;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
416;Hotel;340.0;https://www.airbnb.com/rooms/25510068?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234844_z%2B496X0vYGd%2FDsow&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;superhost;4.75;252;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0
417;Quarto;233.0;https://www.airbnb.com/rooms/601202652082447421?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1379554879&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234845_K2ENnfNEnneypEK2&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;preferido;4.96;24;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1
418;Cabana;993.0;https://www.airbnb.com/rooms/747695267342821845?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234845_BHn%2F3%2BVEj08OcSkM&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;preferido;4.83;29;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;1
419;Cabana;1.0;https://www.airbnb.com/rooms/1094861801853055145?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234845_SjJUuXuhVxIRLFiE&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;preferido;5.0;7;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;1
420;Casa;523.0;https://www.airbnb.com/rooms/17386558?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234845_fmnP3X3yCRMuz%2F6t&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;preferido;4.91;207;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421;Cabana;1.0;https://www.airbnb.com/rooms/1028306924485075887?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234845_CjHb9UaHk6PCMCi8&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;preferido;5.0;24;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1
422;Apartamento;562.0;https://www.airbnb.com/rooms/866121426316710559?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234845_2CAX4wyEVbxJhz6H&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;preferido;4.92;52;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1
423;Casa;255.0;https://www.airbnb.com/rooms/10430430?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234845_KVmN5%2BUct6y2A6hU&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;superhost;4.88;298;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1
424;Condomínio;465.0;https://www.airbnb.com/rooms/681194578215151469?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234845_sttvYYsEPbjXyZfH&previous_page_section_name=1000&federated_search_id=a974d2e1-6c9f-4945-92d7-25b7733c9eb8;preferido;4.95;38;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1
425;Chalé;459.0;https://www.airbnb.com/rooms/892908979026307854?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_vsWo9kt%2FQS%2FQnN8V&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;preferido;5.0;16;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1
426;Cabana;1.0;https://www.airbnb.com/rooms/990447717551092144?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_JS%2F25efM0YlChUHi&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;preferido;5.0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
427;Cabana;649.0;https://www.airbnb.com/rooms/50518684?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_PdwM1Ls2LuVBYZfP&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;preferido;4.93;88;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1
428;Casa;390.0;https://www.airbnb.com/rooms/895482239923597597?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_QmOYGMNY7zyFv%2BSD&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;superhost;5.0;7;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1
429;Chalé;913.0;https://www.airbnb.com/rooms/37364048?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_%2B8%2F2a0ltdrAPhNq2&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;preferido;4.93;201;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1
430;Loft;449.0;https://www.airbnb.com/rooms/45749397?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_1uOwJozODJQ2zD4w&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;superhost;4.84;194;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;Casa;331.0;https://www.airbnb.com/rooms/687715887344108116?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_nA%2BafREWUmyJwnU%2F&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;preferido;4.98;49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
432;Lugar;1.0;https://www.airbnb.com/rooms/17124407?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_Rg%2FszEZsXr2hC85%2B&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;preferido;4.98;117;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
433;Condomínio;789.0;https://www.airbnb.com/rooms/613765809307419904?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_8LkuqeUhZ11tDnpU&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;preferido;4.91;69;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
434;Cabana;635.0;https://www.airbnb.com/rooms/945707759275865764?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_WlGHuusbJCyK%2Fn%2Ft&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;preferido;4.94;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435;Microcasa;487.0;https://www.airbnb.com/rooms/50360900?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_8hGqvKr7QdgBvlE2&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;preferido;4.93;41;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1
436;Casa;304.0;https://www.airbnb.com/rooms/752231326478114366?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_x0xF4N93jZ6hFCAd&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;superhost;;;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1
437;Apartamento;297.0;https://www.airbnb.com/rooms/894784665469097992?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_sRVrQNJ3ItoFRhUV&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;preferido;5.0;5;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
438;Quarto;390.0;https://www.airbnb.com/rooms/752227842694786444?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1520436417&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_F1p9mX3IbcNWLBrR&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;superhost;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
439;Casa;187.0;https://www.airbnb.com/rooms/970564983894513445?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_5G%2FvdF1JTmnZbQ5q&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;no_class;5.0;4;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1
440;Chalé;984.0;https://www.airbnb.com/rooms/888028070282687506?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_4FM27BCCOIQB%2FY6R&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;superhost;4.71;7;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0
441;Cabana;685.0;https://www.airbnb.com/rooms/1050150394077921523?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234861_jdj1ETmXlltYwZeW&previous_page_section_name=1000&federated_search_id=a2c97c61-b357-41d7-959a-0dcbe85cde34;superhost;5.0;5;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;1
442;Quarto;238.0;https://www.airbnb.com/rooms/1051389488005539997?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1837661163&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_67mA2CSQDj5C73HX&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;no_class;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
443;Microcasa;333.0;https://www.airbnb.com/rooms/928214502113281498?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_4FdwhzRMq25cqko%2F&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;preferido;5.0;8;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0
444;Apartamento;360.0;https://www.airbnb.com/rooms/13128082?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_JwvY3%2BpRa%2F1aOx8x&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;preferido;4.88;128;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;1
445;Lugar;106.0;https://www.airbnb.com/rooms/26626748?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_3PLF0pOyWqa%2FJygq&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;no_class;4.72;159;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
446;Cabana;559.0;https://www.airbnb.com/rooms/671169882101956711?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_1dJU4WL2gcm7afxY&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;preferido;4.86;7;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1
447;Cabana;604.0;https://www.airbnb.com/rooms/787082332341751772?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_NQJaDrOnICf0aaq3&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;preferido;4.86;29;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
448;Casa;582.0;https://www.airbnb.com/rooms/51655843?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_Qgw5y%2Bcw9SHsO5Cy&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;preferido;4.86;92;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1
449;Loft;571.0;https://www.airbnb.com/rooms/34505078?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_1IjI3JWE6AK5Hm9Q&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;preferido;4.90;149;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1
450;Quarto;207.0;https://www.airbnb.com/rooms/44694982?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1052303934&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_6VR8%2BJ%2FfspdEdUWs&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;no_class;4.94;48;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1
451;Apartamento;479.0;https://www.airbnb.com/rooms/52244765?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_WTXBWQWqWYEg8U6h&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;preferido;4.97;65;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1
452;Quarto;106.0;https://www.airbnb.com/rooms/50180071?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1190896632&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_fZ1ve2PdbW5drf9x&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;no_class;4.60;63;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
453;Chalé;913.0;https://www.airbnb.com/rooms/3550327?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_U2RlwfQY15PxisCy&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;preferido;4.92;229;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1
454;Chalé;662.0;https://www.airbnb.com/rooms/616009356191587591?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_0%2FrHpFArc3jMEtOM&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;preferido;4.99;91;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0
455;Apartamento;171.0;https://www.airbnb.com/rooms/1133473876929036640?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716234877_mY9IRwnbp2NzfCkI&previous_page_section_name=1000&federated_search_id=ee28b29b-0ee1-44e2-aae8-8536530fd624;no_class;;;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
